Taxpayer_ID,Business_Type,Region,Years_in_Business,Employee_Count,Annual_Revenue,Annual_Expenses,Net_Profit,Taxable_Income,Expected_Tax,Declared_Tax,VAT_Collected,VAT_Paid,Previous_Audits,Previous_Violations,Late_Payments,Industry_Risk,Cash_Transactions_Percentage,Missing_Documents,Invoice_Mismatch,Expense_Ratio,Profit_Margin,Revenue_per_Employee,Tax_Gap,Fraud
108036,Pharmacy,Dakahlia,6,11,1076323.61,609244.56,467079.05,427231.0,96126.97,94023.21,150685.3,85294.24,3,0,0,Low,23.3,0,0,0.566,0.434,97847.6,2103.77,0
108037,Manufacturing,Dakahlia,17,16,601293.91,503078.55,98215.37,97765.43,21997.22,21812.05,84181.15,70431.0,1,1,4,Medium,21.39,0,1,0.837,0.163,37580.87,185.17,0
108038,Unknown,Unknown,1,10,1635526.87,1293755.17,341771.7,339638.44,76418.65,75246.95,228973.76,181125.72,1,0,1,High,38.52,0,0,0.791,0.209,163552.69,1171.7,0
108039,Restaurant,Sharqia,8,15,998453.5,947737.32,50716.18,46800.11,10530.03,10147.62,139783.49,132683.22,1,0,1,Medium,23.49,0,0,0.949,0.051,66563.57,382.41,0
108040,Education,Sohag,2,3,1784117.13,933575.97,850541.16,763658.46,171823.15,168565.55,249776.4,130700.64,1,0,1,Low,13.03,1,0,0.523,0.477,594705.71,3257.6,0
108041,Import/Export,Dakahlia,1,7,1705358.85,681504.53,1023854.31,1005245.97,226180.34,186570.68,238750.24,95410.63,2,0,1,High,36.19,0,1,0.4,0.6,243622.69,39609.66,1
108042,Healthcare,Sohag,7,22,1244209.3,977862.22,266347.08,245460.25,55228.56,55118.04,174189.3,136900.71,2,0,0,Low,26.3,1,0,0.786,0.214,56554.97,110.52,0
108043,IT,Assiut,3,6,710344.63,508369.7,201974.94,188803.18,42480.72,40954.81,99448.25,71171.76,0,1,2,Low,27.68,0,0,0.716,0.284,118390.77,1525.91,0
108044,Pharmacy,Cairo,1,15,748292.09,335575.02,412717.07,365367.63,82207.72,81177.63,104760.89,46980.5,1,0,1,Low,36.69,0,0,0.448,0.552,49886.14,1030.09,0
108045,Restaurant,Assiut,1,21,211578.59,92702.73,118875.86,114564.38,25776.99,25570.39,29621.0,12978.38,2,0,1,Medium,66.63,3,0,0.438,0.562,10075.17,206.6,0
108046,Retail,Assiut,7,11,889678.47,734120.07,155558.4,149006.71,33526.51,32873.87,124554.99,102776.81,0,0,3,Medium,73.44,1,0,0.825,0.175,80879.86,652.64,0
108047,Manufacturing,Sohag,7,8,1590864.46,941006.77,649857.69,569413.0,128117.92,127921.17,222721.02,131740.95,0,0,0,Medium,28.79,1,0,0.592,0.408,198858.06,196.76,0
108048,Manufacturing,Dakahlia,0,19,822055.66,310318.93,511736.73,464407.66,104491.72,102473.67,115087.79,43444.65,2,0,0,Medium,51.37,1,0,0.377,0.623,43266.09,2018.05,0
108049,Manufacturing,Cairo,10,10,1946022.26,1060233.62,885788.64,766345.82,172427.81,163965.9,272443.12,148432.71,1,0,0,Medium,44.07,1,0,0.545,0.455,194602.23,8461.91,0
108050,IT,Sohag,0,30,4859762.73,2966418.28,1893344.45,1815747.94,408543.29,379577.01,680366.78,415298.56,0,0,1,Low,30.63,2,0,0.61,0.39,161992.09,28966.27,0
108051,Retail,Cairo,11,10,662395.38,544461.16,117934.22,110862.53,24944.07,24384.9,92735.35,76224.56,0,1,0,Medium,4.94,2,0,0.822,0.178,66239.54,559.17,0
108052,Construction,Giza,10,38,1209723.94,1097411.06,112312.88,109672.29,24676.26,24676.26,169361.35,153637.55,1,0,0,High,23.0,1,0,0.907,0.093,31834.84,0.0,0
108053,Manufacturing,Monufia,6,16,469115.99,184539.65,284576.34,244278.83,54962.74,46228.11,65676.24,25835.55,3,0,1,Medium,43.25,2,0,0.393,0.607,29319.75,8734.63,1
108054,Pharmacy,Giza,4,34,1794735.11,1485727.6,309007.51,268983.12,60521.2,52690.48,251262.92,208001.86,0,1,1,Low,42.98,0,0,0.828,0.172,52786.33,7830.72,1
108055,Construction,Monufia,0,3,1024257.33,599217.97,425039.36,391517.4,88091.41,83119.01,143396.03,83890.52,0,0,1,High,16.76,0,1,0.585,0.415,341419.11,4972.41,0
108056,IT,Alex,4,4,960390.04,568646.93,391743.11,376971.3,84818.54,79749.05,134454.61,79610.57,0,0,0,Low,17.89,1,0,0.592,0.408,240097.51,5069.49,0
108057,Manufacturing,Dakahlia,9,12,2804173.99,2233700.41,570473.59,563213.38,126723.01,121197.5,392584.36,312718.06,2,1,1,Medium,33.72,1,0,0.797,0.203,233681.17,5525.51,0
108058,Education,Giza,10,4,5072206.31,4492107.77,580098.53,528711.79,118960.15,111862.84,710108.88,628895.09,1,1,0,Low,17.38,0,0,0.886,0.114,1268051.58,7097.31,0
108059,Import/Export,Assiut,9,10,2003707.88,1328002.33,675705.56,632541.23,142321.78,140942.55,280519.1,185920.33,0,0,1,High,9.72,1,0,0.663,0.337,200370.79,1379.23,0
108060,Healthcare,Monufia,7,16,1142586.11,573795.41,568790.69,543686.51,122329.46,119875.81,159962.05,80331.36,2,0,0,Low,17.97,1,0,0.502,0.498,71411.63,2453.66,0
108061,Restaurant,Monufia,11,14,1673454.39,912841.6,760612.79,733483.23,165033.73,162396.31,234283.61,127797.82,0,0,3,Medium,35.49,0,0,0.545,0.455,119532.46,2637.41,0
108062,Manufacturing,Cairo,18,18,252198.21,228313.47,23884.74,22727.39,5113.66,5073.89,35307.75,31963.89,2,0,1,Medium,7.69,0,0,0.905,0.095,14011.01,39.78,0
108063,Retail,Assiut,9,16,897485.71,374586.49,522899.23,497084.74,111844.07,109670.87,125648.0,52442.11,0,1,0,Medium,66.5,0,0,0.417,0.583,56092.86,2173.19,0
108064,Restaurant,Sharqia,4,6,794759.83,580965.65,213794.18,183684.68,41329.05,41298.12,111266.38,81335.19,0,0,0,Medium,33.73,0,0,0.731,0.269,132459.97,30.94,0
108065,Manufacturing,Giza,10,3,1112394.18,686729.54,425664.65,411207.34,92521.65,91506.49,155735.19,96142.14,0,0,0,Medium,34.53,0,0,0.617,0.383,370798.06,1015.16,0
108066,Healthcare,Sohag,13,4,7453937.84,5054369.8,2399568.03,2387776.71,537249.76,484068.99,1043551.3,707611.77,0,0,0,Low,9.1,0,0,0.678,0.322,1863484.46,53180.77,1
108067,Unknown,Unknown,11,1,638983.77,447714.89,191268.88,171503.37,38588.26,37540.61,89457.73,62680.08,1,0,0,High,38.52,0,1,0.701,0.299,638983.77,1047.65,0
108068,Construction,Assiut,8,28,279396.15,196328.84,83067.31,82982.62,18671.09,18333.79,39115.46,27486.04,0,0,2,High,10.85,1,0,0.703,0.297,9978.43,337.3,0
108069,IT,Dakahlia,12,5,829319.06,321581.07,507737.98,454760.61,102321.14,101948.71,116104.67,45021.35,0,0,0,Low,46.18,1,0,0.388,0.612,165863.81,372.43,0
108070,Retail,Monufia,7,5,1098171.21,830695.61,267475.59,260747.81,58668.26,58538.58,153743.97,116297.39,2,0,1,Medium,62.66,1,0,0.756,0.244,219634.24,129.68,0
108071,IT,Cairo,17,17,1668620.63,1262979.6,405641.03,348909.48,78504.63,76304.16,233606.89,176817.14,0,1,0,Low,13.68,0,0,0.757,0.243,98154.15,2200.47,0
108072,Retail,Monufia,6,26,4021123.36,2351356.91,1669766.45,1446945.0,325562.62,309413.53,562957.27,329189.97,1,0,4,Medium,41.32,1,0,0.585,0.415,154658.59,16149.1,0
108073,Healthcare,Alex,11,17,663914.68,533275.87,130638.81,116689.45,26255.13,26255.13,92948.06,74658.62,1,0,2,Low,37.11,2,0,0.803,0.197,39053.8,0.0,0
108074,Education,Giza,6,19,1228013.53,461152.23,766861.3,751766.13,169147.38,167738.74,171921.89,64561.31,1,0,2,Low,53.54,0,0,0.376,0.624,64632.29,1408.64,0
108075,Healthcare,Cairo,16,10,1140221.02,683898.08,456322.94,428895.79,96501.55,91486.06,159630.94,95745.73,0,0,2,Low,33.82,4,0,0.6,0.4,114022.1,5015.49,0
108076,Healthcare,Giza,8,13,1022131.03,846311.61,175819.41,163307.1,36744.1,35838.82,143098.34,118483.63,1,0,2,Low,41.44,0,0,0.828,0.172,78625.46,905.28,0
108077,Retail,Giza,5,17,1702341.93,921143.22,781198.71,772926.25,173908.41,171981.57,238327.87,128960.05,1,0,0,Medium,73.94,0,1,0.541,0.459,100137.76,1926.84,0
108078,Manufacturing,Sharqia,0,19,1416369.15,1178399.5,237969.64,232605.94,52336.34,49730.12,198291.68,164975.93,1,0,1,Medium,73.81,0,0,0.832,0.168,74545.74,2606.22,0
108079,Restaurant,Sohag,9,7,1587718.31,637723.38,949994.94,815870.29,183570.82,183570.82,222280.56,89281.27,0,0,2,Medium,36.5,1,0,0.402,0.598,226816.9,0.0,1
108080,Import/Export,Giza,14,18,2318052.29,1681619.55,636432.74,585676.5,131777.21,111823.08,324527.32,235426.74,0,1,1,High,31.05,0,0,0.725,0.275,128780.68,19954.14,1
108081,Manufacturing,Alex,10,9,1993255.18,1396277.79,596977.4,562924.01,126657.9,123036.89,279055.73,195478.89,1,0,3,Medium,61.29,0,0,0.701,0.299,221472.8,3621.01,0
108082,Pharmacy,Cairo,14,10,1245848.59,1066055.71,179792.88,162898.39,36652.14,35729.44,174418.8,149247.8,1,0,1,Low,6.25,3,0,0.856,0.144,124584.86,922.69,0
108083,Import/Export,Monufia,5,15,2871355.66,2517326.58,354029.08,323935.3,72885.44,70673.72,401989.79,352425.72,1,0,1,High,52.58,0,0,0.877,0.123,191423.71,2211.72,0
108084,Education,Cairo,7,4,7737878.63,2901948.33,4835930.29,4411702.76,992633.12,966001.73,1083303.01,406272.77,1,0,0,Low,12.16,2,0,0.375,0.625,1934469.66,26631.39,0
108085,Education,Alex,11,8,816295.63,425664.99,390630.64,346764.73,78022.06,76142.73,114281.39,59593.1,0,0,1,Low,30.93,0,0,0.521,0.479,102036.95,1879.34,0
108086,Restaurant,Giza,0,7,789407.61,453174.24,336233.37,288569.0,64928.02,63824.06,110517.07,63444.39,2,0,3,Medium,29.21,0,0,0.574,0.426,112772.52,1103.96,0
108087,Healthcare,Sohag,8,7,4461903.54,3905121.61,556781.93,521609.79,117362.2,115835.87,624666.5,546717.02,2,1,1,Low,34.74,1,0,0.875,0.125,637414.79,1526.33,0
108088,Education,Dakahlia,7,8,1205710.4,1010959.96,194750.44,183827.59,41361.21,40800.46,168799.46,141534.39,0,0,2,Low,8.04,0,0,0.838,0.162,150713.8,560.75,0
108089,IT,Sharqia,12,17,873985.08,472040.73,401944.35,360500.12,81112.53,79870.77,122357.91,66085.7,0,0,0,Low,43.15,0,0,0.54,0.46,51410.89,1241.75,0
108090,Restaurant,Alex,6,10,1110710.45,516492.48,594217.97,521376.79,117309.78,115486.47,155499.46,72308.95,1,0,4,Medium,35.59,3,0,0.465,0.535,111071.04,1823.31,0
108091,Restaurant,Dakahlia,0,18,1074243.03,1000138.82,74104.21,66683.12,15003.7,14591.33,150394.02,140019.43,0,0,1,Medium,43.75,0,0,0.931,0.069,59680.17,412.37,0
108092,Education,Sohag,4,9,1127217.99,457726.26,669491.72,592388.37,133287.38,129905.0,157810.52,64081.68,0,0,0,Low,25.49,0,0,0.406,0.594,125246.44,3382.38,0
108093,Pharmacy,Assiut,10,6,763859.65,475412.82,288446.83,250913.42,56455.52,55445.91,106940.35,66557.79,2,0,0,Low,79.22,1,1,0.622,0.378,127309.94,1009.61,0
108094,Restaurant,Sharqia,9,5,1943667.47,1698723.5,244943.97,228984.5,51521.51,50244.12,272113.45,237821.29,2,0,0,Medium,57.12,0,0,0.874,0.126,388733.49,1277.39,0
108095,Import/Export,Sharqia,13,6,3441583.98,1484869.7,1956714.28,1885114.16,424150.69,418532.84,481821.76,207881.76,2,1,0,High,6.88,0,0,0.431,0.569,573597.33,5617.85,0
108096,Import/Export,Giza,8,5,920128.79,587455.87,332672.93,311467.93,70080.28,68820.46,128818.03,82243.82,1,0,2,High,25.62,0,0,0.638,0.362,184025.76,1259.83,0
108097,Education,Monufia,17,14,505447.94,445938.08,59509.86,59260.35,13333.58,12396.56,70762.71,62431.33,0,0,0,Low,39.91,0,0,0.882,0.118,36103.42,937.02,0
108098,Construction,Monufia,8,18,459673.69,384006.83,75666.86,70974.12,15969.18,15290.98,64354.32,53760.96,1,0,0,High,27.93,1,0,0.835,0.165,25537.43,678.2,0
108099,IT,Sohag,12,17,899512.15,426109.64,473402.51,467884.31,105273.97,101363.68,125931.7,59655.35,1,0,0,Low,30.78,1,0,0.474,0.526,52912.48,3910.29,0
108100,Healthcare,Monufia,13,14,2098135.83,1196749.84,901385.99,896740.37,201766.58,194883.63,293739.02,167544.98,2,0,2,Low,29.93,0,0,0.57,0.43,149866.85,6882.95,0
108101,Pharmacy,Cairo,6,2,1290180.55,931044.55,359136.0,347228.9,78126.5,74668.24,180625.28,130346.24,0,0,0,Low,54.72,1,0,0.722,0.278,645090.27,3458.26,0
108102,Retail,Sharqia,7,10,1531101.42,827008.59,704092.82,607375.81,136659.56,133612.57,214354.2,115781.2,2,0,0,Medium,48.19,3,0,0.54,0.46,153110.14,3046.99,0
108103,Restaurant,Alex,21,9,462897.57,170055.02,292842.55,289491.61,65135.61,64237.1,64805.66,23807.7,0,0,1,Medium,41.71,0,0,0.367,0.633,51433.06,898.51,0
108104,Restaurant,Sharqia,0,7,627211.98,299117.35,328094.63,283904.42,63878.49,62902.11,87809.68,41876.43,1,0,1,Medium,8.01,0,0,0.477,0.523,89601.71,976.39,0
108105,Manufacturing,Assiut,0,8,2985428.8,1131029.79,1854399.01,1664415.23,374493.43,294000.29,417960.03,158344.17,1,0,3,Medium,48.89,0,0,0.379,0.621,373178.6,80493.14,1
108106,Restaurant,Dakahlia,4,15,1443911.87,1251448.64,192463.23,187612.49,42212.81,41162.23,202147.66,175202.81,0,0,2,Medium,32.74,0,0,0.867,0.133,96260.79,1050.58,0
108107,Manufacturing,Cairo,9,10,830092.64,571963.17,258129.47,234570.4,52778.34,52460.62,116212.97,80074.84,2,0,0,Medium,22.06,0,0,0.689,0.311,83009.26,317.72,0
108108,Pharmacy,Monufia,17,11,1677441.37,1191642.46,485798.92,472099.35,106222.35,103617.13,234841.79,166829.94,2,0,0,Low,39.32,0,0,0.71,0.29,152494.67,2605.22,0
108109,IT,Alex,1,15,1718089.92,1478731.22,239358.7,219845.41,49465.22,48206.57,240532.59,207022.37,1,0,2,Low,60.58,0,0,0.861,0.139,114539.33,1258.65,0
108110,Pharmacy,Sohag,8,7,622687.19,458512.99,164174.2,163303.46,36743.28,35832.03,87176.21,64191.82,0,0,1,Low,27.27,0,0,0.736,0.264,88955.31,911.25,0
108111,Unknown,Unknown,10,14,2219432.05,1139056.4,1080375.65,946802.45,213030.55,210500.9,310720.49,159467.9,2,0,2,High,38.52,1,0,0.513,0.487,158530.86,2529.65,0
108112,Import/Export,Alex,6,8,567353.94,422249.71,145104.23,126707.84,28509.26,27520.86,79429.55,59114.96,0,0,1,High,39.55,2,0,0.744,0.256,70919.24,988.41,0
108113,Manufacturing,Sohag,1,4,669275.09,478701.29,190573.8,183870.96,41370.97,40974.14,93698.51,67018.18,1,0,1,Medium,40.69,1,0,0.715,0.285,167318.77,396.82,0
108114,Manufacturing,Alex,15,5,1425535.54,746092.98,679442.56,602132.89,135479.9,134052.13,199574.98,104453.02,0,0,0,Medium,57.37,1,0,0.523,0.477,285107.11,1427.77,0
108115,Manufacturing,Giza,6,19,1332496.76,522062.3,810434.46,763419.68,171769.43,168482.32,186549.55,73088.72,0,0,0,Medium,34.39,1,0,0.392,0.608,70131.41,3287.11,0
108116,Healthcare,Assiut,5,10,2054396.39,1792965.8,261430.59,230920.97,51957.22,44625.03,287615.49,251015.21,1,0,0,Low,56.47,1,0,0.873,0.127,205439.64,7332.18,1
108117,Manufacturing,Sohag,12,9,142766.19,55335.19,87431.01,85779.9,19300.48,18959.97,19987.27,7746.93,1,0,1,Medium,46.0,0,0,0.388,0.612,15862.91,340.51,0
108118,Education,Assiut,10,3,608853.57,373228.99,235624.57,229796.83,51704.29,50041.82,85239.5,52252.06,2,0,2,Low,67.83,0,0,0.613,0.387,202951.19,1662.47,0
108119,Retail,Assiut,8,4,345300.82,231277.72,114023.1,107211.95,24122.69,23548.03,48342.12,32378.88,3,0,0,Medium,9.07,0,0,0.67,0.33,86325.21,574.66,0
108120,Education,Monufia,16,10,437156.74,365783.03,71373.71,65635.99,14768.1,14081.74,61201.94,51209.62,1,0,1,Low,2.98,0,0,0.837,0.163,43715.67,686.35,0
108121,Education,Sohag,6,12,270616.59,115763.29,154853.31,140624.69,31640.55,31322.77,37886.32,16206.86,0,0,1,Low,56.47,0,0,0.428,0.572,22551.38,317.79,0
108122,Construction,Dakahlia,3,19,677535.71,372300.07,305235.64,297501.82,66937.91,65991.45,94855.0,52122.01,0,0,1,High,18.75,1,0,0.549,0.451,35659.77,946.46,0
108123,IT,Dakahlia,8,6,874541.51,739210.43,135331.08,121504.48,27338.51,25884.45,122435.81,103489.46,3,0,1,Low,60.49,0,0,0.845,0.155,145756.92,1454.06,0
108124,Restaurant,Assiut,14,11,1269997.0,984941.17,285055.83,276751.73,62269.14,57395.21,177799.58,137891.76,0,0,0,Medium,17.52,0,0,0.776,0.224,115454.27,4873.93,1
108125,Pharmacy,Monufia,15,38,824344.48,409476.67,414867.81,400238.0,90053.55,88481.17,115408.23,57326.73,1,1,0,Low,59.27,0,0,0.497,0.503,21693.28,1572.38,0
108126,Import/Export,Cairo,1,5,1681518.06,746734.89,934783.16,864670.12,194550.78,167168.17,235412.53,104542.89,0,0,1,High,25.46,1,0,0.444,0.556,336303.61,27382.6,1
108127,IT,Monufia,6,5,2065970.01,1014343.47,1051626.53,976111.91,219625.18,213277.92,289235.8,142008.09,1,0,2,Low,58.95,1,0,0.491,0.509,413194.0,6347.26,0
108128,Pharmacy,Sohag,8,3,951172.63,383619.7,567552.93,508222.51,114350.07,106195.99,133164.17,53706.76,2,0,0,Low,12.58,0,0,0.403,0.597,317057.54,8154.08,0
108129,Healthcare,Sharqia,4,8,1051727.89,893967.87,157760.03,140177.16,31539.86,30948.24,147241.9,125155.5,0,0,0,Low,55.25,0,0,0.85,0.15,131465.99,591.62,0
108130,Retail,Assiut,0,9,1822150.32,1481001.19,341149.13,337945.12,76037.65,76037.65,255101.04,207340.17,0,0,3,Medium,21.5,2,0,0.813,0.187,202461.15,0.0,0
108131,Construction,Dakahlia,2,10,689432.91,618449.47,70983.45,61106.51,13748.96,13645.09,96520.61,86582.93,0,0,1,High,25.78,1,0,0.897,0.103,68943.29,103.87,0
108132,Construction,Sohag,8,11,1514990.66,645806.41,869184.26,825821.07,185809.74,169575.49,212098.69,90412.9,1,2,0,High,36.51,1,0,0.426,0.574,137726.42,16234.26,1
108133,Restaurant,Cairo,12,21,1390444.11,1164988.47,225455.65,196310.84,44169.94,43262.26,194662.18,163098.39,0,0,0,Medium,36.53,1,0,0.838,0.162,66211.62,907.68,0
108134,Education,Sohag,4,5,488816.17,379543.71,109272.47,105094.19,23646.19,22813.6,68434.26,53136.12,1,0,0,Low,65.31,0,0,0.776,0.224,97763.23,832.59,0
108135,Pharmacy,Giza,8,7,360141.35,268113.44,92027.91,86487.45,19459.68,17847.4,50419.79,37535.88,3,1,1,Low,52.73,3,0,0.744,0.256,51448.76,1612.28,1
108136,Import/Export,Giza,12,4,310225.47,176793.11,133432.36,121694.31,27381.22,25682.18,43431.57,24751.04,0,2,1,High,21.7,0,0,0.57,0.43,77556.37,1699.03,0
108137,Healthcare,Giza,6,16,979949.01,873471.21,106477.8,97282.93,21888.66,21298.92,137192.86,122285.97,1,0,1,Low,51.75,0,0,0.891,0.109,61246.81,589.74,0
108138,Manufacturing,Assiut,18,8,2277218.05,2100519.22,176698.83,155115.4,34900.97,33905.45,318810.53,294072.69,1,0,0,Medium,3.19,0,0,0.922,0.078,284652.26,995.52,0
108139,Manufacturing,Sohag,3,18,1731339.62,1408137.48,323202.14,297026.23,66830.9,66398.7,242387.55,197139.25,0,0,1,Medium,74.96,0,0,0.813,0.187,96185.53,432.2,0
108140,Restaurant,Giza,5,14,1034555.4,767631.63,266923.77,264631.23,59542.03,58096.48,144837.76,107468.43,0,0,0,Medium,65.71,2,0,0.742,0.258,73896.81,1445.55,0
108141,Retail,Dakahlia,12,16,821438.1,605517.2,215920.9,207962.98,46791.67,46791.67,115001.33,84772.41,0,0,1,Medium,25.38,0,0,0.737,0.263,51339.88,0.0,0
108142,Retail,Giza,4,10,596430.01,287356.77,309073.24,305408.96,68717.02,67370.21,83500.2,40229.95,1,0,1,Medium,68.71,1,0,0.482,0.518,59643.0,1346.81,0
108143,Construction,Alex,7,2,1281216.97,592945.39,688271.58,619781.32,139450.8,136355.52,179370.38,83012.35,2,0,4,High,15.42,0,0,0.463,0.537,640608.49,3095.28,0
108144,IT,Assiut,11,12,262531.67,245331.19,17200.48,16786.26,3776.91,3731.0,36754.43,34346.37,1,0,1,Low,24.93,0,0,0.934,0.066,21877.64,45.91,0
108145,Retail,Alex,11,10,6126113.11,3432284.07,2693829.05,2503338.89,563251.25,558494.22,857655.84,480519.77,1,0,0,Medium,51.55,0,0,0.56,0.44,612611.31,4757.03,0
108146,IT,Sohag,11,5,1720866.0,766277.2,954588.8,910936.69,204960.75,196771.58,240921.24,107278.81,1,0,0,Low,48.1,2,0,0.445,0.555,344173.2,8189.17,0
108147,Pharmacy,Alex,1,11,790553.95,379722.93,410831.02,373091.71,83945.63,83945.63,110677.55,53161.21,2,0,0,Low,52.62,2,0,0.48,0.52,71868.54,0.0,0
108148,Retail,Monufia,4,8,285987.94,195179.13,90808.81,79247.25,17830.63,17830.63,40038.31,27325.08,0,0,1,Medium,34.14,0,0,0.682,0.318,35748.49,0.0,0
108149,Unknown,Unknown,14,11,2168090.55,1261076.37,907014.19,903253.07,203231.94,200369.76,303532.68,176550.69,0,0,0,Low,38.52,0,0,0.582,0.418,197099.14,2862.18,0
108150,Healthcare,Sharqia,9,7,1188541.42,975719.93,212821.49,211019.79,47479.45,45881.83,166395.8,136600.79,0,1,1,Low,70.44,0,0,0.821,0.179,169791.63,1597.62,0
108151,IT,Sohag,9,6,3015290.2,2127948.09,887342.11,790922.53,177957.57,154255.16,422140.63,297912.73,0,2,2,Low,71.99,0,0,0.706,0.294,502548.37,23702.41,1
108152,Retail,Sharqia,16,24,837456.27,310485.98,526970.29,472839.96,106388.99,101711.07,117243.88,43468.04,0,0,0,Medium,64.26,0,1,0.371,0.629,34894.01,4677.92,0
108153,Import/Export,Giza,10,8,467374.28,336453.56,130920.72,117745.4,26492.72,26190.39,65432.4,47103.5,1,0,2,High,42.87,0,1,0.72,0.28,58421.78,302.32,0
108154,IT,Giza,7,17,722912.66,428654.26,294258.41,293401.74,66015.39,63829.01,101207.77,60011.6,1,0,1,Low,11.78,2,0,0.593,0.407,42524.27,2186.38,0
108155,Restaurant,Sohag,3,3,3258181.26,2074652.42,1183528.84,1039469.46,233880.63,228091.84,456145.38,290451.34,1,0,0,Medium,49.42,2,0,0.637,0.363,1086060.42,5788.79,0
108156,Pharmacy,Cairo,13,7,896993.38,624731.33,272262.05,270711.73,60910.14,60264.87,125579.07,87462.39,1,0,1,Low,16.89,0,0,0.696,0.304,128141.91,645.27,0
108157,Restaurant,Monufia,6,4,433048.79,160413.3,272635.49,255647.85,57520.77,56050.6,60626.83,22457.86,0,1,0,Medium,30.98,0,0,0.37,0.63,108262.2,1470.17,1
108158,Import/Export,Cairo,4,4,878155.09,712076.12,166078.96,161684.03,36378.91,35795.3,122941.71,99690.66,0,0,0,High,21.17,0,0,0.811,0.189,219538.77,583.61,0
108159,Construction,Giza,0,3,1825819.57,815759.72,1010059.85,974469.48,219255.63,218179.54,255614.74,114206.36,1,0,0,High,16.6,0,0,0.447,0.553,608606.52,1076.1,0
108160,IT,Sohag,4,4,1678625.51,713412.26,965213.25,888834.02,199987.65,196139.11,235007.57,99877.72,0,1,1,Low,58.27,0,0,0.425,0.575,419656.38,3848.54,0
108161,Manufacturing,Sharqia,12,12,1079548.21,1002007.65,77540.56,70302.43,15818.05,15815.85,151136.75,140281.07,1,0,2,Medium,9.39,0,0,0.928,0.072,89962.35,2.19,0
108162,Retail,Alex,0,4,2487743.86,1959483.33,528260.53,498426.4,112145.94,107390.42,348284.14,274327.67,2,0,3,Medium,27.35,0,0,0.788,0.212,621935.97,4755.52,0
108163,Restaurant,Assiut,0,18,321936.99,300520.91,21416.08,19735.41,4440.47,4368.21,45071.18,42072.93,0,0,1,Medium,13.1,0,0,0.933,0.067,17885.39,72.25,0
108164,IT,Giza,8,18,1222899.72,803357.63,419542.09,377651.15,84971.51,83572.93,171205.96,112470.07,4,0,0,Low,19.06,0,0,0.657,0.343,67938.87,1398.58,0
108165,IT,Monufia,10,16,679761.4,604798.87,74962.53,73266.78,16485.02,16183.64,95166.6,84671.84,0,0,3,Low,50.4,1,0,0.89,0.11,42485.09,301.38,0
108166,IT,Alex,2,12,830352.42,517249.05,313103.37,306335.7,68925.53,67188.51,116249.34,72414.87,1,0,0,Low,62.67,1,0,0.623,0.377,69196.04,1737.02,0
108167,Pharmacy,Alex,12,3,706549.08,448068.31,258480.76,248088.74,55819.97,52964.26,98916.87,62729.56,1,1,0,Low,89.2,0,0,0.634,0.366,235516.36,2855.71,0
108168,Restaurant,Giza,12,9,1576383.84,1463956.44,112427.4,96244.7,21655.06,21443.57,220693.74,204953.9,2,0,0,Medium,16.46,0,0,0.929,0.071,175153.76,211.49,0
108169,Construction,Giza,1,8,1725165.82,1590023.11,135142.71,130246.01,29305.35,28156.45,241523.21,222603.23,2,1,1,High,23.23,1,0,0.922,0.078,215645.73,1148.9,0
108170,Restaurant,Dakahlia,0,13,3057898.93,1900711.69,1157187.23,1120521.12,252117.25,250426.43,428105.85,266099.64,2,0,0,Medium,19.39,2,0,0.622,0.378,235222.99,1690.82,0
108171,Healthcare,Dakahlia,7,5,521182.73,270442.02,250740.71,213315.37,47995.96,45618.77,72965.58,37861.88,0,1,0,Low,30.1,1,0,0.519,0.481,104236.55,2377.18,0
108172,Pharmacy,Sharqia,8,23,497024.75,465314.9,31709.85,27736.81,6240.78,5806.84,69583.46,65144.09,2,0,2,Low,49.44,0,0,0.936,0.064,21609.77,433.94,1
108173,Restaurant,Alex,4,18,2759799.59,1624673.69,1135125.89,977520.96,219942.21,199791.77,386371.94,227454.32,0,0,1,Medium,39.65,0,0,0.589,0.411,153322.2,20150.45,1
108174,Education,Sohag,16,5,1240058.86,638532.63,601526.23,591955.21,133189.92,131676.83,173608.24,89394.57,0,0,2,Low,25.44,1,0,0.515,0.485,248011.77,1513.09,0
108175,Import/Export,Sohag,7,5,1676079.05,1340203.25,335875.8,332627.17,74841.11,73922.11,234651.07,187628.46,0,0,4,High,32.41,2,0,0.8,0.2,335215.81,919.0,0
